Retailer,Region,Product,Units_Sold,Price_per_Unit,Customer_Gender,Customer_Income,Customer_Age_Group,Total_Sales,Operating_Profit,Operating_Margin,High_Profit
1,3,0,194,46,1,0,0,8924,728.3009912381248,0.08161149610467557,0
1,0,1,477,37,0,0,2,17649,4358.048895327628,0.24692894188495826,1
0,2,1,251,186,0,1,3,46686,10161.873361595755,0.2176642539861148,1
0,2,2,372,196,1,0,2,72912,6313.7461284476185,0.08659406035285849,0
0,3,1,292,101,1,0,2,29492,7796.839190157516,0.26437132748397923,1
1,0,1,50,191,0,0,1,9550,2944.108304445447,0.3082835920885285,1
1,0,2,345,91,1,2,1,31395,10000.795791552751,0.3185474053687769,1
1,2,0,171,73,1,0,3,12483,4579.7707281779585,0.3668806158918496,1
1,0,0,169,181,0,1,0,30589,5913.305183272532,0.19331475966107203,0
1,0,2,483,90,0,2,0,43470,16674.025638201503,0.38357546901774797,1
1,0,0,98,183,0,2,3,17934,6328.913832763513,0.35290029177894017,1
0,1,1,331,165,1,0,3,54615,8398.451655515351,0.15377554985837869,0
0,3,2,21,57,1,2,0,1197,126.58162849755564,0.10574906307231048,0
0,1,2,433,156,1,1,2,67548,13670.789025379268,0.2023862886448047,1
0,3,2,82,198,1,1,3,16236,3095.629597830576,0.19066454778458833,0
1,2,0,85,54,0,2,2,4590,1154.3930640145797,0.2515017568659215,1
1,0,2,355,101,1,0,3,35855,9113.809676038993,0.25418518131471185,1
0,3,2,210,152,1,0,3,31920,9974.854589493085,0.3124954445329914,1
1,1,2,19,161,0,2,2,3059,698.8636730463365,0.22846148187196355,1
0,0,0,361,177,0,1,2,63897,5539.098300867234,0.08668792432926795,0
0,2,1,235,23,1,2,0,5405,1893.9226340325886,0.35040196744358715,1
0,3,2,185,186,0,0,3,34410,5451.149757590801,0.15841760411481548,0
1,3,1,285,172,0,0,1,49020,19115.5505264802,0.38995411110730727,1
0,3,0,48,175,1,2,1,8400,766.5087195185243,0.09125103803791956,0
0,0,0,69,169,1,1,3,11661,4494.008421791127,0.38538791028137614,1
0,1,0,75,178,1,2,3,13350,1092.7526676585608,0.08185413240888095,0
1,1,0,330,42,1,1,3,13860,1813.7563051811856,0.13086264828147082,0
1,3,1,444,67,0,1,2,29748,1972.3810410166539,0.06630297973028956,0
0,2,2,133,167,0,2,1,22211,6591.993834999551,0.29678960132364823,1
1,2,0,173,144,1,2,1,24912,8659.524743916769,0.3476045578001272,1
1,1,0,417,185,1,1,1,77145,15577.494762342834,0.20192487863559316,1
1,2,1,420,74,0,1,3,31080,11654.46313231155,0.3749827262648504,1
1,1,1,395,87,1,1,2,34365,8818.219660308414,0.2566046751144599,1
1,3,0,168,107,1,1,3,17976,4862.552893375346,0.2705024974062831,1
1,1,2,66,20,1,0,0,1320,456.58367118575575,0.3458967205952695,1
1,1,2,87,154,1,2,0,13398,2061.6852015495883,0.15388007176814364,0
1,3,0,203,114,0,1,1,23142,4026.546063037371,0.17399300246466903,0
1,2,1,294,159,1,2,3,46746,17159.669945135498,0.36708317171812554,1
1,1,0,24,125,0,1,0,3000,1096.011670840702,0.36533722361356735,1
0,1,0,21,152,1,2,0,3192,1250.526557571613,0.39176897167030483,1
0,3,1,110,127,1,2,3,13970,5108.038448241551,0.3656434107545849,1
1,2,0,165,197,0,1,2,32505,3074.3298109425386,0.09458021261167632,0
0,1,0,349,61,1,1,3,21289,7202.143214649614,0.3383035001479456,1
0,3,0,134,121,0,2,3,16214,3136.4923794241354,0.19344346733835793,0
1,1,1,368,143,1,2,2,52624,20880.175694354664,0.3967804745810783,1
1,0,2,289,159,1,2,1,45951,9893.17390715546,0.21529833751508043,1
1,3,2,414,122,1,0,1,50508,12316.003499257757,0.24384262887577723,1
0,2,1,403,165,1,1,1,66495,15654.334046500288,0.2354212203398795,1
0,2,2,119,93,1,0,2,11067,1799.5822983045464,0.16260796045039724,0
1,2,0,343,127,0,0,0,43561,3321.863024992543,0.07625773111252136,0
1,2,2,366,141,0,1,2,51606,18757.642088642493,0.36347793064067146,1
1,1,0,155,36,1,1,3,5580,1846.6258618638383,0.3309365343842004,1
0,1,2,225,90,1,0,2,20250,2001.3960572166561,0.09883437319588426,0
0,2,1,407,81,0,1,0,32967,10611.05186055925,0.3218688949725255,1
0,2,2,171,60,0,2,0,10260,2760.415377787741,0.26904633311771353,1
0,2,2,137,138,1,2,3,18906,3652.645359029699,0.19320032577116783,0
1,1,2,323,181,1,0,1,58463,8120.94345385086,0.13890740218344697,0
1,2,1,341,64,0,0,0,21824,7658.152339903453,0.3509050742257814,1
1,2,2,159,77,1,1,0,12243,3612.4917004879826,0.2950658907529186,1
1,0,1,463,198,0,1,0,91674,22158.42796123578,0.24170896831419791,1
0,0,0,45,145,1,0,3,6525,1718.3521392906175,0.26334898686446245,1
0,2,2,182,181,0,0,0,32942,2697.0657595529224,0.08187316372876335,0
1,3,1,429,63,0,2,1,27027,5834.370282351375,0.2158719163189172,1
1,2,1,31,34,1,2,3,1054,124.15603800864548,0.11779510247499571,0
0,0,2,215,97,0,1,1,20855,2563.794569005169,0.12293428765308889,0
1,3,0,136,89,1,2,0,12104,3406.7481058320823,0.28145638680040336,1
0,3,1,345,197,1,1,0,67965,25074.98352579609,0.3689396531420009,1
1,2,2,454,120,1,1,1,54480,10422.831048601112,0.19131481366742129,0
1,0,0,365,179,1,1,3,65335,8017.404563288012,0.12271224555426664,0
1,0,1,449,22,0,2,3,9878,2736.812786108285,0.277061428032829,1
1,3,1,226,105,1,0,1,23730,8422.144013462565,0.3549154662226112,1
1,2,0,105,93,1,0,0,9765,3045.816582536393,0.3119115803928718,1
1,1,0,426,70,1,2,2,29820,10558.21921511036,0.35406503068780554,1
1,1,2,438,86,1,0,1,37668,8957.229471672177,0.2377941348537798,1
0,0,2,173,95,0,1,1,16435,5146.730126672678,0.3131566855292168,1
0,1,1,157,112,1,0,1,17584,1741.2133241186389,0.09902259577562778,0
0,0,0,27,195,0,2,0,5265,905.0330474605213,0.17189611537711705,0
0,0,0,303,164,0,0,3,49692,9259.716978495535,0.18634220756853287,0
0,0,0,204,26,0,1,0,5304,1214.3694233311387,0.22895351118611212,1
1,1,1,160,32,1,1,1,5120,1920.9048375802283,0.37517672608988833,1
1,0,0,489,139,1,2,0,67971,24197.934023201495,0.356003796077761,1
0,3,0,374,85,1,2,0,31790,3086.297889955612,0.0970839223012146,0
1,2,1,132,23,1,2,1,3036,335.4062840903054,0.11047637815886212,0
0,2,2,409,157,0,1,0,64213,11248.460413763467,0.17517419235611897,0
0,0,2,196,107,0,0,2,20972,3182.718124410725,0.15176035306173588,0
1,2,1,462,36,1,0,0,16632,4410.304672513234,0.2651698336046918,1
1,1,0,461,71,1,2,0,32731,11978.616986783463,0.36597161671759076,1
1,1,1,158,153,1,0,3,24174,9350.55250493759,0.3868020395854054,1
0,2,2,113,88,1,0,3,9944,2771.9997160036023,0.27876103338732927,1
1,1,2,252,156,1,2,1,39312,13498.000083917834,0.3433557204903804,1
0,2,1,471,40,1,2,1,18840,4405.183308321876,0.233820770080779,1
0,2,1,240,43,1,1,3,10320,1268.4769320584635,0.12291443140101391,0
0,2,2,488,23,0,1,2,11224,2622.385958068017,0.2336409442327171,1
1,0,1,215,171,0,1,0,36765,8980.914144649336,0.2442789105031779,1
1,2,2,207,22,0,1,2,4554,1411.1031115999879,0.30986014747474483,1
0,0,1,405,87,0,0,2,35235,4473.401999818456,0.1269590463975722,0
1,2,1,409,120,1,0,3,49080,8780.835743485879,0.17890863373035612,0
1,2,1,346,187,1,1,1,64702,11478.756859592304,0.1774096142250982,0
1,2,2,96,195,1,1,0,18720,7222.248231296113,0.38580385850940774,1
0,1,1,151,73,1,2,1,11023,2263.911854188498,0.20538073611435165,1
0,0,2,326,54,1,0,2,17604,5532.6359701108,0.3142828885543513,1
1,0,2,208,75,0,0,2,15600,4879.430142304437,0.3127839834810537,1
0,2,1,55,127,1,1,1,6985,998.4391457977244,0.1429404646811345,0
1,2,1,297,59,0,0,1,17523,4383.455398401302,0.25015439128010625,1
1,1,2,24,87,1,2,3,2088,757.9565544372681,0.3630060126615269,1
1,1,2,53,65,0,2,1,3445,745.2196502352169,0.21631920180993233,1
1,1,0,410,97,1,0,1,39770,15144.06314345457,0.38079112756989114,1
0,0,2,178,160,0,1,3,28480,3561.719629903243,0.12506038026345656,0
0,0,0,319,174,1,0,1,55506,4215.996363782673,0.07595568702091077,0
0,0,0,53,25,1,2,2,1325,479.6617336708776,0.3620088556006623,1
1,2,0,107,36,1,1,1,3852,1335.4437910926606,0.34668841928677585,1
1,0,1,270,183,1,0,0,49410,19635.853019461945,0.3974064565768457,1
1,3,1,118,118,0,1,2,13924,4007.156224967098,0.28778772083934917,1
0,3,2,292,100,1,1,3,29200,11032.95061053827,0.3778407743335024,1
1,1,0,381,21,0,2,2,8001,2715.79670239429,0.33943215877943883,1
0,0,1,352,96,1,1,3,33792,11676.799127077891,0.3455492165920304,1
0,3,1,113,199,0,0,0,22487,5603.750273181796,0.2491995496589939,1
0,1,1,265,85,1,1,0,22525,4140.71689882587,0.18382760927084885,0
0,0,1,388,71,1,1,2,27548,10388.222023847815,0.3770953253901486,1
0,2,1,215,111,0,0,1,23865,4802.616738625663,0.20124101146556309,1
0,3,0,344,190,1,2,2,65360,15594.031845203432,0.2385867785373842,1
1,2,0,52,41,1,2,2,2132,439.4904959768151,0.20614000749381572,1
1,0,0,362,130,0,0,0,47060,11656.122449238408,0.24768640988606902,1
0,3,0,254,126,1,0,3,32004,6870.515591824654,0.21467677764731452,1
0,0,2,296,86,0,2,2,25456,1700.1717599196984,0.06678864550281656,0
1,2,0,364,159,1,1,1,57876,20761.09728468355,0.35871686510269457,1
0,3,1,282,88,0,0,0,24816,5100.626953574811,0.20553783662051944,1
0,2,0,485,103,0,1,2,49955,12794.987986414613,0.25613027697757207,1
1,0,2,92,122,0,0,2,11224,1107.9853643544764,0.09871573096529547,0
0,0,1,119,58,0,2,1,6902,353.2840243716614,0.05118574679392371,0
0,2,0,447,32,1,1,2,14304,1943.2203248175342,0.13585153277527504,0
0,3,0,199,60,1,1,2,11940,3541.465028285271,0.2966051112466726,1
1,2,0,480,76,0,0,2,36480,3090.5157604812343,0.08471808553950752,0
1,0,1,297,31,1,1,2,9207,3389.194332273373,0.36811060413526375,1
1,2,1,433,32,1,0,1,13856,1735.5734523497526,0.1252578992746646,0
0,0,2,406,139,1,2,2,56434,6862.812610129728,0.12160776500212155,0
0,2,1,260,116,0,1,2,30160,3423.998042876507,0.11352778656752344,0
1,3,1,221,76,1,0,2,16796,921.9928978734648,0.05489359953997766,0
0,3,0,300,59,1,1,0,17700,5666.3348772226645,0.32013191396738216,1
0,2,1,142,137,0,0,1,19454,6930.722619795842,0.3562620859358405,1
0,2,0,210,99,1,0,0,20790,5508.454905586772,0.26495694591566965,1
0,3,0,294,147,0,0,0,43218,5007.669382884102,0.11586999358795182,0
0,0,1,335,192,0,2,1,64320,9638.178267133086,0.14984729892930793,0
1,3,2,418,54,0,1,0,22572,4888.5160945226835,0.21657434407773718,1
0,0,2,104,22,1,2,0,2288,878.6402380599393,0.3840210830681553,1
1,2,1,287,139,1,0,0,39893,5448.3058965738255,0.13657298013621,0
0,2,2,459,24,0,0,1,11016,3371.7339471535206,0.30607606637196083,1
1,0,0,438,30,0,2,2,13140,2678.022378924141,0.20380687815252213,1
0,2,0,334,145,0,2,3,48430,7470.16147837655,0.15424657192600763,0
1,0,1,228,90,0,1,3,20520,4300.3882596928215,0.20957057795773984,1
0,1,2,98,136,0,0,1,13328,998.5650959863416,0.0749223511394314,0
1,3,2,81,157,0,2,3,12717,4190.767553642498,0.32954057982562696,1
0,1,0,256,125,1,0,1,32000,4324.981593409232,0.1351556747940385,0
1,0,1,138,135,0,0,1,18630,5661.549749279764,0.30389424311753965,1
0,3,2,221,181,0,1,3,40001,2956.951122204733,0.07392193000686816,0
1,0,1,437,86,0,1,0,37582,14442.179878236586,0.38428449465799014,1
1,3,2,352,50,1,1,2,17600,2068.9723100991037,0.11755524489199452,0
0,3,0,105,94,1,2,3,9870,3542.9325022573594,0.35895972667247816,1
0,3,0,84,90,1,0,3,7560,2519.86611264244,0.3333156233654021,1
1,3,1,432,85,1,2,3,36720,14274.93574429436,0.3887509734284956,1
0,0,0,63,89,0,2,3,5607,1218.1865275729863,0.21726173133101234,1
1,3,2,353,60,1,1,1,21180,6451.1961392800395,0.30458905284608306,1
1,3,0,468,179,0,0,1,83772,15057.910606479238,0.17974872996322444,0
1,1,1,422,39,0,0,2,16458,1884.9163614648423,0.11452888330689284,0
0,2,1,63,197,0,1,2,12411,2545.205391272962,0.20507657652670713,1
1,2,1,227,172,0,0,3,39044,4217.226594889392,0.10801215538595922,0
1,1,2,25,159,0,1,3,3975,1565.0195814515569,0.3937156179752344,1
0,1,2,108,58,0,2,3,6264,524.2108071769067,0.08368627189925075,0
0,0,2,29,164,1,2,2,4756,1218.601834859232,0.25622410320841715,1
0,0,2,55,64,1,1,3,3520,947.8034696729969,0.26926234933891957,1
0,0,2,460,158,1,2,0,72680,17321.667411630195,0.23832784000591903,1
1,1,0,202,89,1,2,2,17978,5065.57224866457,0.28176505999914175,1
1,1,2,392,144,1,1,0,56448,5117.760335754927,0.09066327125416183,0
1,3,2,67,170,0,2,3,11390,2782.081346744393,0.24425648347185192,1
1,0,0,446,110,1,0,1,49060,7384.727058827926,0.15052439989457655,0
0,0,2,120,89,1,2,0,10680,4048.3781246193503,0.37906162215536987,1
1,0,1,138,185,1,1,2,25530,8085.99125931067,0.31672507870390404,1
1,2,2,346,149,0,0,0,51554,20125.65406464218,0.39038006875590997,1
0,3,2,203,103,0,0,2,20909,1320.2909517691683,0.06314462440906635,0
1,0,1,422,108,0,2,3,45576,6827.1303572125935,0.14979661131324806,0
1,0,1,349,98,1,0,0,34202,4049.445157871685,0.11839790532342216,0
1,0,1,335,132,1,1,1,44220,2383.6395478252007,0.05390410555914068,0
1,2,1,17,112,1,0,0,1904,256.6858666361486,0.1348140055862125,0
1,2,2,38,91,1,2,1,3458,994.4225728547751,0.2875715942321501,1
1,1,1,121,184,1,2,2,22264,2913.937316841412,0.130881122747099,0
0,3,1,444,68,0,0,3,30192,6888.3412091039245,0.2281512059189164,1
0,1,0,170,71,1,1,3,12070,4354.087626669637,0.36073634023774953,1
1,3,1,140,52,0,1,1,7280,2131.695181049444,0.29281527212217634,1
1,2,1,197,41,1,2,2,8077,1519.4466491708572,0.1881201744671112,0
0,0,0,172,133,0,2,3,22876,4126.009806293687,0.18036412861923792,0
1,1,0,206,152,0,1,2,31312,6560.099932881786,0.20950753490296967,1
1,0,2,484,37,0,0,1,17908,2005.0603442752813,0.11196450437096724,0
1,1,0,373,185,0,0,1,69005,18762.478034439093,0.27190026859559585,1
0,2,2,213,137,1,0,0,29181,5178.270195002024,0.17745348668661196,0
1,2,0,221,136,1,0,3,30056,10469.342528096995,0.3483278722417153,1
0,2,0,118,56,1,1,3,6608,2080.1549921817177,0.3147934310202357,1
1,1,2,285,83,0,2,0,23655,6237.341113810016,0.26367960743225605,1
0,3,0,82,157,1,2,1,12874,2284.758795036455,0.17747077792733068,0
0,1,2,176,98,1,0,1,17248,2129.716481446491,0.12347614108571955,0
1,3,0,269,189,1,1,1,50841,16353.167923047891,0.321653152436968,1
0,1,1,252,142,1,1,1,35784,7881.182119403965,0.2202431846468803,1
1,1,0,284,195,0,0,2,55380,7125.32998999172,0.12866251336207513,0
0,2,2,111,63,0,0,3,6993,827.3496290411673,0.11831111526400219,0
1,0,0,484,101,1,0,3,48884,5274.110235475552,0.10789031657547565,0
1,0,2,182,106,1,2,1,19292,6212.147829019419,0.3220064186719583,1
0,3,2,180,35,1,0,1,6300,819.9167435871874,0.1301455148551091,0
1,0,1,150,73,0,2,1,10950,2565.8564749603197,0.23432479223381916,1
1,1,1,406,121,0,1,3,49126,10220.23328520683,0.20804122634056976,1
0,1,2,197,182,0,1,3,35854,9066.179213325813,0.2528638147298994,1
1,2,0,450,117,1,2,1,52650,18796.271926590183,0.35700421512991803,1
1,2,2,95,175,0,2,2,16625,5880.45512603807,0.35371158652860574,1
0,0,2,485,21,0,2,0,10185,2117.2234270376684,0.20787662513870087,1
0,3,0,61,113,0,2,0,6893,381.72184821005675,0.05537818775715316,0
1,0,0,120,160,0,0,0,19200,3825.702374400118,0.19925533200000614,0
1,0,0,446,188,0,1,3,83848,21982.240504078767,0.2621677380984492,1
0,0,0,374,78,1,0,3,29172,7153.4897433430315,0.24521766568432166,1
0,0,2,351,88,1,2,0,30888,8585.864372584861,0.27796763703007193,1
1,1,2,52,138,1,0,0,7176,745.7766096793965,0.10392650636557922,0
0,3,1,220,111,1,0,2,24420,6746.9354892789215,0.2762872845732564,1
1,1,2,465,64,0,1,3,29760,3390.4992608351317,0.11392806656032028,0
1,3,0,209,167,1,0,3,34903,10913.588474390523,0.3126833932438622,1
1,2,1,307,43,1,1,0,13201,2226.7534539382236,0.168680664641938,0
1,0,0,355,110,1,2,2,39050,11654.995835741018,0.29846340168350877,1
1,1,2,249,113,0,0,2,28137,1878.2280247473973,0.06675295961713748,0
0,3,1,124,77,1,2,0,9548,1840.3866335197147,0.1927510089568197,0
0,2,0,35,174,0,1,0,6090,1807.2810842042938,0.2967620827921665,1
0,2,1,416,173,0,2,3,71968,9312.99606177074,0.12940468071602296,0
0,0,1,308,147,0,2,0,45276,14866.395684083669,0.3283504656790279,1
1,3,2,86,26,1,1,1,2236,605.4482191279197,0.2707729065867262,1
1,1,0,421,189,0,2,2,79569,20341.545926865558,0.25564662025242946,1
1,0,1,146,66,1,2,0,9636,1674.1788656895476,0.17374209897151802,0
1,1,1,29,72,1,2,1,2088,456.9755345545207,0.21885801463339116,1
0,2,0,449,57,1,0,2,25593,6630.436230974168,0.2590722553422486,1
1,1,1,220,72,0,2,1,15840,3411.329959544153,0.21536173987021168,1
1,1,1,249,162,0,1,1,40338,11875.89700139001,0.29440966337919605,1
0,0,1,48,173,1,0,0,8304,1675.6967663820674,0.20179392658743586,1
0,1,0,444,67,0,0,2,29748,3593.4279136616715,0.12079561360971063,0
0,0,0,277,114,0,1,1,31578,3943.3603476520148,0.12487682398036655,0
0,2,0,216,166,0,2,3,35856,1865.6349774713738,0.05203131909502939,0
1,0,0,488,156,1,0,2,76128,11825.358139517717,0.15533520044553537,0
1,0,2,448,83,0,0,3,37184,11605.913740243646,0.31212117416748186,1
0,3,1,471,112,0,0,0,52752,17300.384925810555,0.3279569480931634,1
1,1,0,276,144,1,2,3,39744,4803.604497568721,0.12086363973351251,0
1,2,1,163,198,0,0,2,32274,12446.965084259735,0.3856653989049927,1
1,0,1,51,58,1,1,1,2958,668.0376120899753,0.22584097771804437,1
0,2,2,420,23,0,2,1,9660,3583.305150431558,0.370942562156476,1
1,3,0,20,145,0,1,2,2900,862.3667610895556,0.2973678486515709,1
0,1,0,303,22,0,1,1,6666,2018.8094192535923,0.3028516980578446,1
1,0,1,107,83,0,0,3,8881,708.3953402867262,0.0797652674571249,0
1,1,0,436,48,0,0,1,20928,2657.791006294638,0.12699689441392575,0
1,3,1,284,135,0,0,1,38340,2035.2862479785283,0.053085191653065425,0
0,3,1,457,30,1,1,3,13710,4121.838482827625,0.30064467416685814,1
1,2,2,399,116,0,2,3,46284,7893.893609568805,0.1705534009499785,0
0,0,2,439,121,0,0,3,53119,17281.118250510815,0.3253283806267214,1
0,2,2,381,174,0,0,0,66294,11179.003217576828,0.16862767697795922,0
0,3,1,239,40,1,1,3,9560,3219.490735191989,0.3367668133046014,1
1,1,0,378,58,1,2,3,21924,2099.0999803123054,0.09574438881190957,0
1,2,2,435,121,1,1,0,52635,5825.673637076005,0.11068060486512787,0
1,2,0,229,65,0,0,1,14885,2520.131552097413,0.16930678885437778,0
1,1,2,74,85,0,1,3,6290,1213.7849866243248,0.19297058610879567,0
0,2,2,364,110,1,0,2,40040,6888.7211911535005,0.17204598379504246,0
0,1,1,241,183,1,2,3,44103,13992.84377638005,0.317276461383127,1
0,0,2,337,130,1,1,3,43810,3677.10417884173,0.08393298741935015,0
1,1,2,452,101,0,0,0,45652,7894.415783187691,0.17292595687347084,0
0,0,1,61,142,1,0,2,8662,2971.3605065310185,0.34303399983041083,1
1,1,0,383,118,0,0,1,45194,3316.2894884253105,0.0733789770417602,0
0,3,2,440,54,0,0,1,23760,9024.52860979501,0.3798202276849752,1
1,3,1,385,178,0,1,2,68530,27083.802620315368,0.39521089479520455,1
1,0,2,272,175,1,0,3,47600,3855.5457759258347,0.08099886083877804,0
0,0,1,276,122,0,1,0,33672,5116.3049292883115,0.15194538278950795,0
0,3,0,368,148,1,0,2,54464,9822.050456232375,0.18034023311237468,0
0,0,0,326,44,1,1,2,14344,4614.995227184147,0.32173697902845416,1
0,1,1,333,62,1,1,1,20646,5338.526737036731,0.2585743842408569,1
1,1,1,418,103,1,0,0,43054,11862.58230415245,0.2755279951723986,1
0,3,1,405,70,0,0,2,28350,8933.891216916625,0.31512843798647705,1
0,2,0,163,149,0,0,0,24287,2217.2245857644652,0.091292649802959,0
0,1,2,367,145,0,0,3,53215,18179.484437317864,0.3416233099185918,1
1,0,0,375,88,0,2,1,33000,9799.908738280665,0.2969669314630504,1
1,2,1,149,28,1,0,3,4172,1051.63438713174,0.2520696038187296,1
0,2,1,436,21,1,0,0,9156,3309.0458538457833,0.36140736717406985,1
1,1,0,60,181,1,0,3,10860,3204.864451112351,0.2951072238593325,1
0,1,1,126,178,1,1,1,22428,2704.7043666610234,0.1205949869208589,0
1,2,0,430,29,0,0,0,12470,2499.1237157047476,0.20041088337648336,1
1,2,1,55,133,1,1,2,7315,1630.6232500722112,0.22291500342750667,1
1,3,2,318,95,0,1,3,30210,2094.3435764454143,0.06932616936264198,0
1,0,2,97,183,1,1,1,17751,6818.569674879022,0.3841231296760195,1
0,3,1,217,104,1,1,2,22568,2144.006067582384,0.09500204127890748,0
0,1,0,386,68,1,2,1,26248,7719.837169758495,0.2941114435293544,1
0,3,2,278,89,1,0,0,24742,5620.908903236195,0.22718086263180806,1
1,3,0,98,196,0,1,0,19208,1132.7204895229963,0.05897128745954791,0
0,3,1,390,150,0,0,3,58500,21859.204568322806,0.3736616165525266,1
0,3,0,127,152,0,1,1,19304,6720.550215104241,0.34814288308662666,1
0,0,2,63,109,0,2,1,6867,1603.3777168204738,0.2334902747663425,1
1,0,0,450,45,1,1,1,20250,2635.1288073883184,0.13012981764880585,0
1,2,0,125,91,1,0,0,11375,1052.9611335201253,0.09256801173803299,0
1,1,1,127,24,0,0,3,3048,540.0670970581928,0.17718736780124433,0
0,3,1,269,34,0,2,1,9146,1274.9514704566402,0.13939989836613167,0
0,2,1,84,142,1,0,1,11928,2711.7344259610963,0.2273419203522046,1
0,2,2,489,163,1,0,2,79707,30945.705018138557,0.38824325364320017,1
1,2,2,314,20,0,1,1,6280,1577.747778118752,0.2512337226303745,1
1,0,1,16,163,0,0,3,2608,942.7290678164816,0.3614758695615343,1
0,3,1,375,184,0,1,2,69000,19168.72392552302,0.27780759312352205,1
1,3,2,131,22,1,2,2,2882,623.4811713685092,0.21633628430552018,1
1,1,2,20,199,0,0,2,3980,1389.4683348875863,0.34911264695668,1
1,3,2,357,66,0,1,0,23562,5065.331394163659,0.21497883856054914,1
1,3,2,447,114,0,0,2,50958,18040.14400950344,0.35401985967862637,1
0,2,1,498,32,0,1,1,15936,2423.0985899857883,0.15205186935151785,0
1,1,2,224,139,0,2,0,31136,2960.5533526395398,0.09508457581704585,0
1,3,1,438,74,1,1,0,32412,11323.458346626046,0.34936006252702845,1
1,0,0,288,168,0,0,0,48384,12366.723349730539,0.2555953073274334,1
1,3,0,37,85,1,1,0,3145,1135.918457372543,0.36118233938713606,1
0,2,2,244,174,0,0,0,42456,16058.53716502402,0.37823952244733416,1
0,0,0,376,185,0,2,0,69560,4783.636791983302,0.06876993663000722,0
1,2,0,322,109,0,1,0,35098,7908.957194824898,0.22533925565060395,1
1,3,0,35,81,1,0,2,2835,513.8085738192017,0.18123759217608526,0
1,0,2,418,121,1,0,3,50578,13608.033102454336,0.269050438974541,1
1,1,2,63,193,1,0,1,12159,3985.1963783740684,0.3277569190208133,1
1,1,0,38,158,0,1,1,6004,889.832279848539,0.14820657559102915,0
1,0,1,476,27,0,1,2,12852,3147.190492587401,0.2448794345306101,1
0,0,0,362,116,1,1,2,41992,12515.925684578291,0.2980550029667149,1
1,2,2,173,136,1,2,0,23528,2283.413080935703,0.09705087899250693,0
0,0,2,279,83,0,0,3,23157,7755.821569389721,0.33492341708294343,1
0,2,2,343,40,1,0,0,13720,3596.5382984939774,0.2621383599485406,1
1,3,0,44,134,0,2,2,5896,2254.265455227732,0.3823381029897782,1
0,2,1,295,104,1,2,0,30680,5179.861533625385,0.16883512169574266,0
0,0,2,357,39,1,1,1,13923,1223.150584306286,0.08785107981801954,0
0,0,2,282,27,1,1,1,7614,1730.4750506433024,0.2272754203629239,1
0,3,0,460,77,0,1,0,35420,2834.7961368819138,0.0800337700983036,0
0,0,1,217,65,0,1,3,14105,5491.560064019791,0.3893342831634024,1
0,0,0,247,50,1,1,0,12350,784.7157320667105,0.06353973539001705,0
1,1,2,423,112,0,1,0,47376,14863.10028660094,0.3137263653875578,1
0,1,1,102,28,0,2,3,2856,667.6923571829872,0.23378583934978542,1
0,3,1,182,34,0,2,3,6188,1107.7586091807939,0.17901722837440107,0
0,2,2,88,113,0,2,3,9944,726.3570693559218,0.07304475757802914,0
1,1,1,119,173,1,0,1,20587,5512.342663786722,0.26775842346076273,1
0,2,1,226,157,0,0,0,35482,9041.775704607458,0.2548271152868344,1
1,0,0,444,48,0,1,2,21312,3160.7645104658404,0.14830914557365993,0
0,1,2,367,99,1,2,3,36333,13391.529777069305,0.36857759549360924,1
1,3,2,115,55,0,0,3,6325,989.4735287552053,0.15643850256999292,0
1,3,2,56,103,0,0,0,5768,1196.305658903344,0.20740389370723716,1
0,3,2,190,128,0,2,2,24320,5844.506024779597,0.24031685957152948,1
0,1,2,73,137,1,0,0,10001,850.896654774363,0.08508115736170013,0
1,2,1,255,56,1,0,0,14280,5372.944272629736,0.37625660172477143,1
0,0,0,253,105,0,2,3,26565,4810.593511451668,0.1810876533578644,0
1,2,2,431,90,0,0,3,38790,3036.1989971650264,0.07827272485602027,0
1,2,0,329,170,1,2,1,55930,10377.918370281423,0.18555191078636551,0
1,0,0,96,188,1,0,2,18048,4693.7594494744135,0.26007089148240325,1
1,0,1,226,112,1,2,2,25312,5816.151750199524,0.2297784351374654,1
1,1,2,499,99,0,0,3,49401,14478.923820795382,0.29308969091304593,1
0,1,1,16,121,0,0,3,1936,134.39591914521625,0.06941937972376873,0
1,1,2,287,175,1,2,3,50225,7513.118252819907,0.14958921359521965,0
1,1,1,346,195,0,0,2,67470,22719.220456790597,0.3367307018940358,1
0,1,0,219,185,0,2,1,40515,3158.662466303445,0.0779627907269763,0
1,0,2,178,178,0,2,2,31684,11071.025946005353,0.34942008414358516,1
0,2,0,339,33,0,0,3,11187,919.1645537233057,0.0821636322269872,0
0,1,0,147,136,0,1,3,19992,6838.443032440177,0.3420589752120937,1
0,1,1,450,92,0,0,1,41400,7297.82393163075,0.17627594037755434,0
1,2,2,400,110,0,1,0,44000,11628.019574161124,0.26427317214002555,1
1,1,0,390,109,1,1,0,42510,4400.230950168741,0.10351049047679937,0
1,2,1,315,48,1,0,2,15120,1106.1648753696572,0.07315905260381331,0
0,2,2,239,198,1,1,0,47322,5942.619691724291,0.12557837140704728,0
1,0,2,484,68,1,2,0,32912,3118.373699253846,0.09474883626804345,0
0,3,0,317,190,1,2,2,60230,9597.17252603548,0.15934206418787117,0
1,0,2,170,91,1,1,3,15470,3558.628088233919,0.23003413627885708,1
