Company,Sales,ProfitMargin,Age,Income,Gender,Location,Review
Costcutter,54020.8637528529,0.11742478780803985,34,22096.08216776594,Female,Manchester,Very satisfied with quality
Musgrave,94393.30608596731,0.15838202452836755,26,25577.69501883037,Male,London,Very satisfied with quality
Costcutter,64255.323840955665,0.07514777068087963,44,41549.056791856114,Female,Dublin,Very satisfied with quality
Musgrave,141953.76439755032,0.21633510305791365,49,55107.14629077205,Male,Birmingham,Great prices and excellent service
Musgrave,145654.12454743445,0.10900253969917306,66,26641.644291794837,Male,Birmingham,Long waiting time
Costcutter,42124.17832959289,0.15456913196350225,39,14286.371811395753,Female,Dublin,Very clean and organized store
Costcutter,47065.71214220371,0.13650467249064036,46,49212.85517037598,Female,Birmingham,Great prices and excellent service
Musgrave,101713.82251771334,0.2141600294468775,43,55736.33618577534,Female,Dublin,Friendly staff and fast checkout
Musgrave,120240.36202604137,0.12694482311389213,33,33312.759684550605,Male,Liverpool,Limited product availability
Costcutter,50188.754139921555,0.1282727216591302,53,46828.14157162146,Male,London,Very satisfied with quality
Musgrave,140190.2449351298,0.15526013658312882,36,37663.944619387985,Female,Dublin,Long waiting time
Costcutter,56232.23351090002,0.08898865956593827,51,44531.97364264736,Male,London,Very clean and organized store
Musgrave,121008.61372832765,0.19197017170328964,45,28775.421084766997,Female,London,Bad shopping experience
Musgrave,70779.3023191103,0.20520443624107573,41,42638.973102387645,Female,Liverpool,Great prices and excellent service
Costcutter,25702.41782218978,0.16270060518240623,29,31859.19950977278,Male,Manchester,Excellent product selection
Musgrave,101358.08578617834,0.14340991073522544,55,35225.51019705182,Female,London,Limited product availability
Costcutter,49138.61199584137,0.13356080713003934,65,29421.090354145585,Male,Manchester,Great prices and excellent service
Costcutter,41014.232009914725,0.15179925771041333,20,36663.536276862076,Male,Manchester,Bad shopping experience
Musgrave,119391.8250241605,0.16869702943612314,41,19872.732249924666,Male,Liverpool,Long waiting time
Costcutter,57165.21584477427,0.13669894015864284,43,24632.412983919574,Female,Manchester,Friendly staff and fast checkout
Costcutter,55064.51973784315,0.11970043486075059,50,18929.514914383268,Female,Birmingham,Excellent product selection
Costcutter,58810.713442548156,0.12386108449944427,57,58560.999894517605,Male,Manchester,Too expensive
Costcutter,69812.63543742329,0.10732244042577715,26,29149.59543968099,Female,Birmingham,Very satisfied with quality
Costcutter,73353.44654936327,0.14074349014033394,20,37775.8324006247,Female,Liverpool,Poor customer service
Costcutter,15727.743547856484,0.13036436697151577,47,37199.81837723814,Female,Birmingham,Bad shopping experience
Costcutter,25698.01866054695,0.14019197038780343,23,49904.21956181822,Male,Birmingham,Limited product availability
Musgrave,112908.19020118084,0.17863867043614082,18,43609.79600320371,Female,Manchester,Long waiting time
Musgrave,102578.48503208459,0.1452910212232567,22,18741.31270864248,Female,Birmingham,Friendly staff and fast checkout
Musgrave,160718.85763313004,0.10708834012569682,25,8757.011237963636,Female,Liverpool,Excellent product selection
Musgrave,98565.87835387612,0.13302835811550576,25,17582.338153139688,Female,Birmingham,Very satisfied with quality
Costcutter,47502.38031151491,0.14103166234643966,69,58795.703034536586,Male,Liverpool,Friendly staff and fast checkout
Musgrave,122053.74359910864,0.19185654062449267,73,30182.651354400023,Male,London,Excellent product selection
Costcutter,12921.845922236738,0.148475245956706,20,30049.670066393242,Female,Liverpool,Friendly staff and fast checkout
Costcutter,32065.34875755248,0.09083121503646976,56,23373.77673761952,Female,Liverpool,Great prices and excellent service
Costcutter,67817.1893075814,0.08526818711681126,70,39318.669368833915,Male,Liverpool,Very clean and organized store
Costcutter,63337.666301853715,0.1845610658091147,32,39341.311374151104,Male,Manchester,Very satisfied with quality
Musgrave,156259.0240956018,0.1761535586024183,65,39777.866320494686,Female,Dublin,Excellent product selection
Musgrave,194152.1511903718,0.11697775662651728,27,26448.598698261976,Male,Manchester,Very clean and organized store
Musgrave,128002.98271469474,0.21049087323506818,53,42531.67214416348,Female,Liverpool,Friendly staff and fast checkout
Musgrave,114135.41006501566,0.21466761850803123,65,45992.56861675833,Male,London,Too expensive
Costcutter,22799.7625564245,0.12666248340240283,36,31126.271455745566,Male,Manchester,Long waiting time
Costcutter,64918.31337345603,0.17425804228596362,24,32682.85961041139,Female,London,Bad shopping experience
Costcutter,47216.77350941752,0.10369947248807418,38,10603.361314008147,Male,Dublin,Limited product availability
Musgrave,105426.93842470189,0.17416176248441387,25,64551.48573434748,Male,London,Friendly staff and fast checkout
Costcutter,73649.92729621983,0.0883734323343516,69,43135.75485872609,Male,London,Very clean and organized store
Costcutter,51985.54146591417,0.17373268978776799,39,19454.51447949445,Female,Dublin,Bad shopping experience
Musgrave,107048.18427515132,0.15680569114506787,72,47614.028912645284,Male,London,Great prices and excellent service
Musgrave,106452.65418873078,0.2583728833415623,61,27677.5714459988,Male,Manchester,Very clean and organized store
Costcutter,65171.512331811144,0.14015905521940045,64,45178.96473365167,Female,Manchester,Excellent product selection
Musgrave,120701.55954509765,0.1786564598811769,44,28793.72157928539,Female,London,Excellent product selection
Musgrave,137772.59375396027,0.1859737039876683,73,33683.794877778964,Female,Manchester,Limited product availability
Costcutter,37521.43066007835,0.1246492720013928,30,8466.386527130462,Female,Manchester,Bad shopping experience
Costcutter,76572.94890028318,0.055992834178798585,53,14479.600549023164,Female,Dublin,Very clean and organized store
Musgrave,100909.29321912074,0.16627607171437178,57,-3547.2528734447337,Male,Birmingham,Very clean and organized store
Musgrave,102766.99430524805,0.18224072301002942,30,30022.473130485574,Male,London,Too expensive
Costcutter,26048.14914043269,0.09224595860188083,54,15557.865951105276,Female,Birmingham,Great prices and excellent service
Costcutter,40668.07430160589,0.11225309032437153,41,47155.9505550587,Male,Liverpool,Bad shopping experience
Musgrave,147046.66177569487,0.14834952343752378,29,28270.948917273836,Female,London,Great prices and excellent service
Costcutter,54958.975781381196,0.1042872597095912,28,47391.9955776139,Male,Liverpool,Too expensive
Musgrave,133737.69104026537,0.2361958791425026,29,50503.404127305526,Male,Dublin,Bad shopping experience
Costcutter,59847.797180176494,0.08762242833666542,27,29736.712179436436,Female,Manchester,Excellent product selection
Musgrave,140254.46541268818,0.2213677234254501,68,38497.45577783117,Male,London,Too expensive
Musgrave,165604.5515201928,0.2109399101113955,55,27173.28970960185,Male,Birmingham,Very clean and organized store
Costcutter,43533.44642128015,0.09985288122099618,58,42355.180906926405,Male,London,Excellent product selection
Musgrave,142449.64242704405,0.15639298477560362,29,38453.72339260649,Female,Birmingham,Limited product availability
Costcutter,74114.81767071072,0.12090677052087255,75,33361.506120896054,Male,Liverpool,Poor customer service
Costcutter,53745.41677477753,0.06686518143173903,70,38489.42945616896,Male,Dublin,Too expensive
Costcutter,50389.844618481686,0.07742810230667646,31,34509.273456644834,Female,Dublin,Limited product availability
Costcutter,49410.45726021169,0.09675336372001347,56,50202.197011084536,Male,Birmingham,Long waiting time
Musgrave,100671.36231470543,0.17072118927134836,63,31688.406229064807,Male,Manchester,Poor customer service
Musgrave,87626.96290561007,0.16655531712434496,70,33789.91850451818,Male,London,Very clean and organized store
Costcutter,43944.64464546778,0.10630632228121221,43,33621.33155709414,Female,Birmingham,Limited product availability
Costcutter,37247.1438767071,0.14647430715570792,24,54709.72900182698,Female,London,Bad shopping experience
Musgrave,94280.44806049178,0.1465205379752014,33,46697.167203187695,Female,Dublin,Excellent product selection
Costcutter,67060.56621882193,0.0987926735697043,48,32808.322933864016,Female,Birmingham,Very satisfied with quality
Musgrave,149156.86707507243,0.22422279010335075,33,44040.53842070647,Female,Liverpool,Excellent product selection
Costcutter,65789.52846371003,0.12123617629990037,72,36293.31435893294,Male,Liverpool,Great prices and excellent service
Musgrave,156270.97729033628,0.23243455655017786,18,13355.061156159007,Male,Manchester,Great prices and excellent service
Costcutter,44893.77347422377,0.1763174550313922,56,46534.09886464211,Male,Manchester,Friendly staff and fast checkout
Musgrave,147579.10895035937,0.14959373808597515,56,22314.007517240363,Male,Birmingham,Bad shopping experience
Musgrave,107305.35612182811,0.1693313824778628,34,31367.78766951012,Male,Liverpool,Bad shopping experience
Costcutter,70434.78310327938,0.13968855334674987,43,35105.382708097066,Female,Liverpool,Very satisfied with quality
Musgrave,120370.06027579907,0.20712959374436904,23,19575.455406407724,Male,London,Very clean and organized store
Musgrave,173121.89499093668,0.11314887918242525,49,46347.03273961043,Female,Manchester,Very satisfied with quality
Musgrave,102214.98460799093,0.1173989389710148,68,15856.36398418661,Female,Dublin,Very clean and organized store
Musgrave,156990.4094599187,0.15498130509470626,74,40177.372179193364,Female,London,Too expensive
Musgrave,144218.775487867,0.21826397042696113,41,49063.0638382779,Male,Liverpool,Excellent product selection
Musgrave,123578.51709219336,0.19392749476447782,38,48418.79458334249,Female,Manchester,Too expensive
Costcutter,45680.40526694436,0.09924930268463257,61,23872.068851339678,Female,Birmingham,Great prices and excellent service
Musgrave,140479.43698152047,0.17604601779793588,46,26703.47300187869,Male,Birmingham,Too expensive
Costcutter,66295.7985221286,0.12637708364849473,18,44716.8468017614,Female,Liverpool,Very clean and organized store
Costcutter,59320.3981094454,0.1292283233907409,75,50566.99887694639,Male,Manchester,Limited product availability
Costcutter,68316.62487565176,0.11187543356955458,62,32169.166928667815,Female,London,Bad shopping experience
Costcutter,61481.401300046666,0.08544865153130714,36,27781.170479705677,Female,Dublin,Very satisfied with quality
Musgrave,105207.44130324367,0.16660443279137266,64,33362.30929040393,Female,Dublin,Friendly staff and fast checkout
Costcutter,62259.03664446065,0.11839618284524742,45,39514.708952051886,Female,Manchester,Long waiting time
Musgrave,133003.36107187226,0.22363025465513692,49,42535.98685772185,Male,London,Limited product availability
Costcutter,52715.85375766066,0.13934433686598535,38,41323.394123737235,Male,London,Excellent product selection
Musgrave,127986.28048999193,0.16839424766114486,18,15743.608782040943,Male,Liverpool,Very satisfied with quality
Musgrave,116518.61350952814,0.192597637034197,75,18764.739304798506,Female,Dublin,Friendly staff and fast checkout
Costcutter,38381.9979419148,0.10164872336023734,42,44595.93977523553,Male,Liverpool,Excellent product selection
Costcutter,36260.83742058622,0.11279245187542482,55,29888.834868301496,Male,Birmingham,Excellent product selection
Musgrave,175283.95809078682,0.26063791438448775,18,29126.446853636702,Female,Birmingham,Excellent product selection
Musgrave,128056.01234010993,0.14641862544819728,41,30431.783902402625,Male,Birmingham,Poor customer service
Musgrave,137957.12788886979,0.18958692027553758,35,45777.95549785334,Female,Manchester,Too expensive
Musgrave,122838.88062255245,0.1975295622871267,43,39407.31307778015,Male,Birmingham,Poor customer service
Costcutter,41222.90929197239,0.08798221397341621,31,36808.53781626543,Male,Birmingham,Poor customer service
Costcutter,56508.70691430203,0.12530705692494468,32,22776.345548107798,Male,London,Friendly staff and fast checkout
Costcutter,53748.28263452385,0.060671794692316976,67,39801.8693557818,Female,Manchester,Friendly staff and fast checkout
Costcutter,73794.40484651865,0.12981239913897502,33,32576.89482176248,Female,Dublin,Great prices and excellent service
Musgrave,126451.31610080817,0.15657383086348328,64,43524.57159806689,Female,Dublin,Very satisfied with quality
Costcutter,29073.296314260773,0.1467245865239394,39,42816.4044475138,Female,Liverpool,Long waiting time
Costcutter,49326.68927628462,0.10169914325195642,44,48060.44737360078,Female,Birmingham,Excellent product selection
Musgrave,122746.51069537649,0.22171342857822335,69,43168.57552272283,Female,Manchester,Too expensive
Musgrave,87103.43031168102,0.1389938183214857,34,62677.27242476089,Female,Manchester,Very clean and organized store
Costcutter,49730.0845086114,0.08443438364919309,71,39515.96404601445,Male,Birmingham,Friendly staff and fast checkout
Musgrave,114489.56200005508,0.12959201056572286,22,31286.372323333937,Female,Birmingham,Long waiting time
Costcutter,37071.97872433208,0.15712846958264784,40,43772.99769542899,Female,London,Very clean and organized store
Musgrave,143266.07091761904,0.19550734215412813,58,14048.51914292678,Female,Birmingham,Friendly staff and fast checkout
Musgrave,145073.21270341476,0.2231565588828473,46,46956.21522369433,Female,Birmingham,Poor customer service
Musgrave,141357.26894484265,0.1276776735854936,66,35185.08365011782,Male,Liverpool,Poor customer service
Musgrave,114310.43615105204,0.17108972375159992,71,26694.034068868204,Female,Birmingham,Great prices and excellent service
